id,poll_id,description,price,number_of_votes,photo_url,created_at,updated_at,is_deleted,brand,photo_file_name,photo_content_type,photo_file_size,photo_updated_at,number_of_flags
387,109,,,4,,2012-10-25 22:13:17.663142,2012-11-01 20:17:18.100655,f,In the car ,item_photo_,image/jpeg,263885,2012-10-25 22:13:16.866029,0
379,109,,,1,,2012-10-25 22:13:04.610291,2012-10-26 01:13:24.660283,f,Much better ,item_photo_,image/jpeg,32923,2012-10-25 22:13:03.890656,0
424,118,,,0,,2012-10-26 06:55:35.925631,2012-10-26 06:55:35.925631,f,"",item_photo_,image/jpeg,3310093,2012-10-26 06:55:33.261028,0
392,111,,,0,,2012-10-26 03:14:33.260624,2012-10-26 03:14:33.260624,f,"",item_photo_,image/jpeg,2715273,2012-10-26 03:14:30.432774,0
400,113,,,2,,2012-10-26 04:04:18.506596,2012-10-27 19:21:48.010677,f,Shu qi,item_photo_,image/jpeg,183488,2012-10-26 04:04:17.293707,0
453,128,,,1,,2012-10-28 00:01:24.293234,2012-10-28 01:34:16.001299,f,"",item_photo_,image/jpeg,870190,2012-10-28 00:01:23.33141,0
406,115,,,3,,2012-10-26 04:49:48.457801,2012-10-30 20:40:33.420066,f,$32,item_photo_,image/jpeg,130425,2012-10-26 04:49:47.400187,0
397,112,,,0,,2012-10-26 03:36:25.351621,2012-10-26 03:36:25.351621,f,Blake lively,item_photo_,image/jpeg,251450,2012-10-26 03:36:24.295935,0
435,121,,,0,,2012-10-26 20:25:13.880871,2012-10-26 20:25:13.880871,f,"",item_photo_,image/jpeg,7023906,2012-10-26 20:25:08.026468,0
401,113,,,0,,2012-10-26 04:04:20.040592,2012-10-26 04:04:20.040592,f,Gong li,item_photo_,image/jpeg,206826,2012-10-26 04:04:18.919576,0
60,18,,,21,,2012-10-06 04:17:39.845048,2012-11-01 04:59:48.045131,f,$100,item_photo_,image/jpeg,497098,2012-10-06 04:17:39.049707,0
429,120,,,1,,2012-10-26 17:13:22.229608,2012-10-26 22:12:49.209928,f,Chair,item_photo_,image/jpeg,2565517,2012-10-26 17:13:18.628002,0
415,116,,,1,,2012-10-26 04:53:57.594255,2012-10-26 10:30:15.788592,f,Shiny,item_photo_,image/jpeg,371337,2012-10-26 04:53:56.553386,0
402,113,,,1,,2012-10-26 04:04:21.641998,2012-10-26 04:46:54.765441,f,Song hye gyo,item_photo_,image/jpeg,174032,2012-10-26 04:04:20.533469,0
408,115,,,0,,2012-10-26 04:49:52.439632,2012-10-26 04:49:52.439632,f,$56,item_photo_,image/jpeg,173918,2012-10-26 04:49:51.233574,0
409,115,,,0,,2012-10-26 04:49:53.624213,2012-10-26 04:49:53.624213,f,$48,item_photo_,image/jpeg,172797,2012-10-26 04:49:52.813612,0
410,115,,,0,,2012-10-26 04:49:54.830538,2012-10-26 04:49:54.830538,f,$24,item_photo_,image/jpeg,151983,2012-10-26 04:49:54.06732,0
414,116,,,1,,2012-10-26 04:53:56.165365,2012-10-26 04:55:00.88042,f,Divine,item_photo_,image/jpeg,386863,2012-10-26 04:53:55.103264,0
444,124,,,3,,2012-10-27 07:15:37.466111,2012-10-27 15:53:29.171538,f,"",item_photo_,image/jpeg,3554914,2012-10-27 07:15:31.924612,0
393,111,,,2,,2012-10-26 03:14:37.653069,2012-10-30 20:38:08.750002,f,"",item_photo_,image/jpeg,3606256,2012-10-26 03:14:34.907503,0
411,116,,,1,,2012-10-26 04:53:49.289579,2012-10-26 05:00:48.883982,f,Cute orange ,item_photo_,image/jpeg,355911,2012-10-26 04:53:47.893348,0
436,123,,,3,,2012-10-27 05:35:42.884205,2012-10-30 20:42:17.394981,f,"$49, original $75",item_photo_,image/jpeg,30732,2012-10-27 05:35:42.318488,0
440,123,,,2,,2012-10-27 05:35:46.701065,2012-10-28 16:15:08.223906,f,"$49, orignal $75",item_photo_,image/jpeg,33567,2012-10-27 05:35:46.143149,0
404,114,,,1,,2012-10-26 04:19:28.135371,2012-10-26 05:22:29.850528,f,"",item_photo_,image/jpeg,182383,2012-10-26 04:19:26.98169,0
403,113,,,1,,2012-10-26 04:04:23.254069,2012-10-26 05:22:57.867678,f,Vivian hsu,item_photo_,image/jpeg,173915,2012-10-26 04:04:22.024251,0
398,112,,,3,,2012-10-26 03:36:26.639384,2012-10-30 18:01:56.422936,f,Natalie portman,item_photo_,image/jpeg,183124,2012-10-26 03:36:25.721963,0
399,113,,,2,,2012-10-26 04:04:16.634639,2012-10-27 00:24:02.253755,f,Zhang Ziyi,item_photo_,image/jpeg,198777,2012-10-26 04:04:15.153401,0
405,114,,,8,,2012-10-26 04:19:29.749635,2012-10-31 08:02:35.550317,f,"",item_photo_,image/jpeg,192760,2012-10-26 04:19:28.720198,0
407,115,,,10,,2012-10-26 04:49:50.78521,2012-10-30 04:43:58.361786,f,$48,item_photo_,image/jpeg,135792,2012-10-26 04:49:48.970537,0
390,110,,,3,,2012-10-26 00:29:18.759604,2012-10-26 06:31:59.438691,f,"",item_photo_,image/jpeg,37424,2012-10-26 00:29:18.031112,0
391,110,,,1,,2012-10-26 00:30:02.975538,2012-10-26 06:34:00.603577,f,"",item_photo_,image/jpeg,29395,2012-10-26 00:30:02.35797,0
441,124,,,3,,2012-10-27 07:15:14.714519,2012-11-01 07:29:01.580323,f,"",item_photo_,image/jpeg,3182415,2012-10-27 07:15:08.071171,0
416,117,,,0,,2012-10-26 06:49:34.729121,2012-10-26 06:49:34.729121,f,"",item_photo_,image/jpeg,2884531,2012-10-26 06:49:31.596672,0
419,118,,,0,,2012-10-26 06:55:20.609901,2012-10-26 06:55:20.609901,f,"",item_photo_,image/jpeg,139383,2012-10-26 06:55:19.305692,0
420,118,,,0,,2012-10-26 06:55:22.920299,2012-10-26 06:55:22.920299,f,"",item_photo_,image/jpeg,165835,2012-10-26 06:55:21.084817,0
421,118,,,0,,2012-10-26 06:55:24.787696,2012-10-26 06:55:24.787696,f,"",item_photo_,image/jpeg,224726,2012-10-26 06:55:23.522209,0
422,118,,,0,,2012-10-26 06:55:26.518254,2012-10-26 06:55:26.518254,f,"",item_photo_,image/jpeg,127347,2012-10-26 06:55:25.255276,0
423,118,,,0,,2012-10-26 06:55:29.914144,2012-10-26 06:55:29.914144,f,"",item_photo_,image/jpeg,3320184,2012-10-26 06:55:27.206772,0
418,117,,,4,,2012-10-26 06:49:52.479765,2012-10-26 15:07:11.712311,f,"",item_photo_,image/jpeg,3297216,2012-10-26 06:49:49.646404,0
438,123,,,0,,2012-10-27 05:35:44.897963,2012-10-27 05:35:44.897963,f,"$49,orignal $75",item_photo_,image/jpeg,29824,2012-10-27 05:35:44.328707,0
425,119,,,0,,2012-10-26 16:34:28.134815,2012-10-26 16:34:28.134815,f,"",item_photo_,image/jpeg,208629,2012-10-26 16:34:26.621164,0
426,119,,,0,,2012-10-26 16:34:30.131166,2012-10-26 16:34:30.131166,f,"",item_photo_,image/jpeg,299181,2012-10-26 16:34:28.894837,0
427,119,,,0,,2012-10-26 16:34:38.493371,2012-10-26 16:34:38.493371,f,"",item_photo_,image/jpeg,461223,2012-10-26 16:34:37.205766,0
428,120,,,1,,2012-10-26 17:13:17.283224,2012-10-26 17:17:07.927196,f,Test,item_photo_,image/jpeg,2754601,2012-10-26 17:13:13.599119,0
442,124,,,0,,2012-10-27 07:15:23.348113,2012-10-27 07:15:23.348113,f,"",item_photo_,image/jpeg,2879234,2012-10-27 07:15:15.66293,0
412,116,,,3,,2012-10-26 04:53:53.245962,2012-10-26 17:28:53.212857,f,Black,item_photo_,image/jpeg,351684,2012-10-26 04:53:51.543793,0
417,117,,,2,,2012-10-26 06:49:48.831833,2012-10-26 19:32:25.516683,f,"",item_photo_,image/jpeg,3221299,2012-10-26 06:49:45.947778,0
430,121,,,0,,2012-10-26 20:24:58.952513,2012-10-26 20:24:58.952513,f,"",item_photo_,image/jpeg,139837,2012-10-26 20:24:58.078272,0
431,121,,,0,,2012-10-26 20:25:00.34298,2012-10-26 20:25:00.34298,f,"",item_photo_,image/jpeg,139383,2012-10-26 20:24:59.467357,0
432,121,,,0,,2012-10-26 20:25:01.847297,2012-10-26 20:25:01.847297,f,"",item_photo_,image/jpeg,144445,2012-10-26 20:25:00.879026,0
433,121,,,0,,2012-10-26 20:25:03.141466,2012-10-26 20:25:03.141466,f,"",item_photo_,image/jpeg,152715,2012-10-26 20:25:02.268823,0
434,121,,,0,,2012-10-26 20:25:04.394843,2012-10-26 20:25:04.394843,f,"",item_photo_,image/jpeg,173217,2012-10-26 20:25:03.547937,0
395,112,,,4,,2012-10-26 03:36:22.553722,2012-10-30 04:46:49.885781,f,Scarlett johansson,item_photo_,image/jpeg,165441,2012-10-26 03:36:21.700093,0
439,123,,,1,,2012-10-27 05:35:45.785923,2012-10-29 05:21:40.425728,f,"$49, original 75",item_photo_,image/jpeg,27406,2012-10-27 05:35:45.194296,0
445,125,,,0,,2012-10-27 15:06:59.933996,2012-10-27 15:06:59.933996,f,What,item_photo_,image/jpeg,699461,2012-10-27 15:06:58.934823,0
446,126,,,0,,2012-10-27 21:09:16.475004,2012-10-27 21:09:16.475004,f,"",item_photo_,image/jpeg,488614,2012-10-27 21:09:15.418388,0
396,112,,,7,,2012-10-26 03:36:23.955756,2012-11-01 05:08:54.924401,f,Jessica alba,item_photo_,image/jpeg,199004,2012-10-26 03:36:23.049339,0
443,124,,,2,,2012-10-27 07:15:29.884047,2012-10-27 15:53:27.583101,f,"",item_photo_,image/jpeg,3125474,2012-10-27 07:15:24.313413,0
447,126,,,0,,2012-10-27 21:09:18.510072,2012-10-27 21:09:18.510072,f,"",item_photo_,image/jpeg,555637,2012-10-27 21:09:17.569353,0
449,127,,,0,,2012-10-27 23:19:12.44937,2012-10-27 23:19:12.44937,f,"",item_photo_,image/jpeg,4247487,2012-10-27 23:19:09.637301,0
451,127,,,0,,2012-10-27 23:19:21.885977,2012-10-27 23:19:21.885977,f,"",item_photo_,image/jpeg,7514456,2012-10-27 23:19:18.853829,0
450,127,,,1,,2012-10-27 23:19:16.407156,2012-10-27 23:20:45.30691,f,"",item_photo_,image/jpeg,4713574,2012-10-27 23:19:13.491087,0
413,116,,,3,,2012-10-26 04:53:54.732754,2012-10-30 21:10:47.002982,f,Red,item_photo_,image/jpeg,374966,2012-10-26 04:53:53.714528,0
394,111,,,2,,2012-10-26 03:14:41.505929,2012-10-28 01:08:06.195921,f,"",item_photo_,image/jpeg,2467248,2012-10-26 03:14:38.907276,0
437,123,,,5,,2012-10-27 05:35:43.936606,2012-10-30 09:12:17.83442,f,"$49, original $75",item_photo_,image/jpeg,28004,2012-10-27 05:35:43.351695,0
452,128,,,2,,2012-10-28 00:01:21.687584,2012-10-29 16:57:18.223161,f,"",item_photo_,image/jpeg,942497,2012-10-28 00:01:20.665017,0
455,129,,,0,,2012-10-28 00:37:02.155952,2012-10-28 00:37:02.155952,f,"",item_photo_,image/jpeg,3315992,2012-10-28 00:36:59.850568,0
456,129,,,0,,2012-10-28 00:37:15.263446,2012-10-28 00:37:15.263446,f,"",item_photo_,image/jpeg,3392768,2012-10-28 00:37:12.526004,0
458,130,,,0,,2012-10-28 00:39:57.772623,2012-10-28 00:39:57.772623,f,"",item_photo_,image/jpeg,694709,2012-10-28 00:39:56.775446,0
461,130,,,0,,2012-10-28 00:40:02.60199,2012-10-28 00:40:02.60199,f,"",item_photo_,image/jpeg,662331,2012-10-28 00:40:01.420071,0
505,142,,,0,,2012-10-29 20:24:49.710167,2012-10-29 20:24:49.710167,f,"",item_photo_,image/jpeg,2852611,2012-10-29 20:24:17.030539,0
